fileName;cell_line;protein;exp_group;exp_date;image_number;manual_quality_check;dimension_x;dimension_y;number_of_nuclei;color_of_second_protein_in_nuclei;number_of_nuclei_with_second_protein;color_of_third_protein_in_cytosol;number_of_cells_with_third_protein;intensity_sum_full_red;intensity_sum_full_green;intensity_sum_full_blue;intensity_sum_nucleus_region_red;intensity_sum_nucleus_region_green;intensity_sum_nucleus_region_blue;intensity_sum_full_without_nucleus_region_red;intensity_sum_full_without_nucleus_region_green;intensity_sum_full_without_nucleus_region_blue;intensity_sum_cytosol_region_red;intensity_sum_cytosol_region_green;intensity_sum_cytosol_region_blue;intensity_sum_foreground_red;intensity_sum_foreground_green;intensity_sum_foreground_blue;intensity_sum_foreground_without_nucleus_region_red;intensity_sum_foreground_without_nucleus_region_green;intensity_sum_foreground_without_nucleus_region_blue;intensity_mean_background_red;intensity_mean_background_green;intensity_mean_background_blue;number_of_total_pixels;number_of_pixels_nucleus_region;number_of_pixels_foreground;number_of_pixels_foreground_without_nucleus_region;number_of_clusters;mean_cluster_size;median_cluster_size;image_cropped
HaCaT_IkBa_150s_20230623_9.czi;HaCaT;IkBa;150s;23.06.2023;9;NA;1024;1024;38;green;0;red;9;7684,556863;12909,17254901959;10186,54509803921;3395,8627450980393;3245,384313725490;8671,6549019607846;4288,694118;9663,788235;1514,890196078430;7238,639216;8555,145098;9510,894118;7441,137255;9151,470588;9596,678431;4042,768627;5887,541176;883,0705882;2,32143028109681e-04;0,003583624;5,62540690104167e-04;1048576;31440;132875;101441;0;NA;NA;no
HaCaT_IkBa_150s_20230717_1.czi;HaCaT;IkBa;150s;17.07.2023;1;NA;1024;1024;57;green;1;red;3;10252,77647058822;13977,70980392155;23135,55294117644;3013,8784313725491;3904,321568627451;12054,3568627451004;7238,898039;10073,38823529411;11081,196078431349;6924,345098;10207,40784313725;14873,10196078431;7710,498039;11897,83921568626;15892,75294117647;4533,717647;7687,933333;3375,105882352940;2,42450564515356e-03;0,001983519;6,90727233886718e-03;1048576;51159;201603;150446;0;NA;NA;no
HaCaT_IkBa_150s_20230717_10.czi;HaCaT;IkBa;150s;17.07.2023;10;NA;1024;1024;40;green;2;red;3;17712,62745098037;14686,25490196077;24040,38039215683;5716,8823529411766;3769,235294117647;12697,8078431372542;11995,74509803920;10917,01960784312;11342,572549019582;13576,12156862745;9855,909804;15188,80784313725;13858,05882352941;10552,10588235294;15997,63137254901;8088,133333;6748,694118;3224,223529411763;3,67600310082529e-03;0,003942632;7,67016317330154e-03;1048576;36024;198162;162430;0;NA;NA;no
HaCaT_IkBa_150s_20230717_2.czi;HaCaT;IkBa;150s;17.07.2023;2;NA;1024;1024;50;green;0;red;4;11012,53725490194;13740,73333333332;26251,54901960781;2954,5803921568627;3301,058823529412;13134,6039215686287;8057,956863;10439,67450980391;13116,945098039188;7040,823529;9359,380392;15634,22745098039;7898,784314;11065,23921568627;17524,18823529411;4716,721569;7452,623529;3777,764705882351;2,96950620763441e-03;0,00255155;8,32305983001111e-03;1048576;45686;202326;156703;0;NA;NA;no
HaCaT_IkBa_150s_20230717_3.czi;HaCaT;IkBa;150s;17.07.2023;3;NA;1024;1024;54;green;1;red;4;24457,07058823526;13336,56470588234;26340,80784313722;7387,3764705882359;3756,756862745098;14999,5215686274514;17069,69411764704;9579,807843;11341,286274509775;17855,91764705882;10680,00784313725;17096,06274509804;18308,29411764705;10960,88235294117;18131,62352941176;10756,12549019608;7096,341176;2929,854901960783;5,86393019732307e-03;0,002265627;7,82888823864506e-03;1048576;43454;194483;151284;0;NA;NA;no
HaCaT_IkBa_150s_20230717_4.czi;HaCaT;IkBa;150s;17.07.2023;4;NA;1024;1024;47;green;3;red;1;13693,47058823528;12602,36862745097;23425,85490196075;4608,4196078431369;3986,015686274510;11604,9372549019608;9085,05098;8616,352941;11820,917647058795;10111,67058823529;10008,00784313726;14091,33725490196;10598,50588235294;10523,76470588235;14958,57254901960;5634,639216;6228,137255;2628,423529411764;2,95158835018382e-03;0,001982311;8,07502970975987e-03;1048576;36294;176937;140643;0;NA;NA;no
HaCaT_IkBa_150s_20230717_5.czi;HaCaT;IkBa;150s;17.07.2023;5;NA;1024;1024;51;green;0;red;4;25458,41960784310;14108,86274509802;26271,41568627448;8179,3215686274516;4204,337254901960;14780,8823529411766;17279,09803921566;9904,52549;11490,533333333307;19597,70196078430;11557,17254901960;17658,04313725490;19805,82352941175;11655,78039215686;18268,87843137254;11447,36470588235;7333,713725;3138,149019607842;5,39073570101869e-03;0,002339442;7,63181424608417e-03;1048576;39455;184279;144824;0;NA;NA;no
HaCaT_IkBa_150s_20230717_6.czi;HaCaT;IkBa;150s;17.07.2023;6;NA;1024;1024;41;green;7;red;3;21388,16470588233;10988,43137254901;21004,18039215684;8321,9137254901962;4159,290196078431;11356,9254901960776;13066,25098039214;6829,141176;9647,254901960763;17186,30588235294;9028,870588;13115,58823529412;17117,49803921568;9012,333333;13589,08235294117;8709,286275;4797,729412;2141,262745098039;4,07282511393229e-03;0,001884554;7,07158855363434e-03;1048576;32609;145971;113377;0;NA;NA;no
HaCaT_IkBa_150s_20230717_7.czi;HaCaT;IkBa;150s;17.07.2023;7;NA;1024;1024;40;green;0;red;6;18073,49803921566;9345,129412;20774,74901960781;5642,0784313725489;1598,270588235294;9859,2274509803919;12431,41960784312;7746,858824;10915,521568627426;13297,45098039216;4309,396078;11817,90980392157;13706,66274509804;5053,917647;12860,78823529411;7865,858824;3401,062745;2825,188235294116;4,16453866397633e-03;0,004092418;7,54734114104626e-03;1048576;32580;205750;173170;0;NA;NA;no
HaCaT_IkBa_150s_20230717_8.czi;HaCaT;IkBa;150s;17.07.2023;8;NA;1024;1024;49;green;7;red;10;20466,38039215684;14469,44313725489;25742,72156862742;6668,0862745098038;4888,600000000000;14816,5490196078445;13798,29411764704;9580,843137;10926,172549019582;15131,54901960784;12006,68235294117;17071,52156862745;15408,74901960784;12185,16470588235;17597,17647058823;8629,52549;7201,141176;2586,752941176470;4,82333314185049e-03;0,002178458;7,76819715312882e-03;1048576;38848;176486;137638;0;NA;NA;no
HaCaT_IkBa_150s_20230717_9.czi;HaCaT;IkBa;150s;17.07.2023;9;NA;1024;1024;38;green;2;red;5;18138,68235294116;16240,97647058821;23199,81176470585;4890,3725490196075;3504,980392156863;10988,4431372549025;13248,30980392155;12735,99607843135;12211,368627450956;13334,50588235294;10250,43921568627;14003,05882352941;14206,23137254902;11389,76470588235;15222,89803921568;8808,666667;7467,188235;3513,109803921567;3,75027750052657e-03;0,004626476;7,60737774418849e-03;1048576;37730;207956;170287;0;NA;NA;no
HaCaT_IkBa_180s_20230426_1.czi;HaCaT;IkBa;180s;26.04.2023;1;NA;1024;1024;42;green;44;red;8;41262,08235294116;92668,29803921592;16980,05490196078;15806,6901960784307;29428,972549019611;13300,9450980392157;25455,39215686274;63239,32549019605;3679,109803921566;39471,10196078430;83558,29803921568;16098,56470588235;39569,60784313725;84331,54901960785;16525,31764705882;23762,76470588235;54895,03921568627;3134,125490196077;1,61406947117225e-03;0,007950543;4,33671240713081e-04;1048576;36542;182005;145630;0;NA;NA;no
HaCaT_IkBa_180s_20230426_10.czi;HaCaT;IkBa;180s;26.04.2023;10;NA;1024;1024;61;green;37;red;4;16726,41960784313;41206,96862745094;37879,37647058821;7217,8039215686276;15723,400000000000;30693,5529411764692;9508,615686;25483,56862745097;7185,823529411759;15978,60784313725;37515,49411764705;35163,65490196077;16119,65882352941;38140,26666666665;36788,12941176469;8530,105882;21503,75294117646;4798,141176470586;5,78652176202513e-04;0,002924635;1,04069429285385e-03;1048576;71140;188433;117809;0;NA;NA;no
HaCaT_IkBa_180s_20230426_2.czi;HaCaT;IkBa;180s;26.04.2023;2;NA;1024;1024;69;green;66;red;6;54066,31764705877;121786,70980392177;43192,32941176468;21113,4666666666672;44137,101960784319;32340,5372549019630;32952,85098039214;77649,60784313733;10851,792156862735;50959,89019607839;112019,69803921568;40426,61176470586;50890,62745098035;112088,78039215686;41400,90980392155;28728,82352941176;65757,20000000000;7710,701960784310;3,02857417686312e-03;0,009248666;1,70843086990655e-03;1048576;68422;221079;154812;0;NA;NA;no
HaCaT_IkBa_180s_20230426_3.czi;HaCaT;IkBa;180s;26.04.2023;3;NA;1024;1024;65;green;69;red;4;48913,30196078428;113222,18431372584;36752,34901960782;20761,1254901960783;41938,192156862751;28354,9058823529413;28152,17647058822;71283,99215686283;8397,443137254895;46880,67843137252;104413,83529411764;34304,69411764705;46652,98039215684;104194,87058823532;35270,82745098037;24513,14509803921;59306,93725490195;5269,631372549017;2,15561062681908e-03;0,008609117;1,41288906920190e-03;1048576;63874;223924;161469;0;NA;NA;no
HaCaT_IkBa_180s_20230426_4.czi;HaCaT;IkBa;180s;26.04.2023;4;NA;1024;1024;56;green;62;red;6;40739,01176470587;94318,12941176488;35559,40392156861;19377,7921568627426;38756,235294117650;28152,7450980392168;21361,21960784313;55561,89411764704;7406,658823529405;39420,60392156862;86387,37254901961;33170,58823529411;39456,05098039214;87040,53333333334;33955,97254901959;19367,00000000000;46740,41960784313;4607,596078431371;1,22352674895641e-03;0,006940456;1,52915131812002e-03;1048576;58596;202532;145174;0;NA;NA;no
HaCaT_IkBa_180s_20230426_5.czi;HaCaT;IkBa;180s;26.04.2023;5;NA;1024;1024;88;green;81;red;6;53020,83921568620;122975,42745098070;51129,37647058818;19945,1215686274481;41934,176470588231;38827,1254901960638;33075,71764705880;81041,25098039224;12302,250980392144;49420,35686274504;108422,47450980391;45769,91764705878;50065,96470588229;110795,23137254904;48881,91372549016;28965,07058823528;66608,26666666665;8048,878431372545;2,81798792820350e-03;0,011615940168792121;2,14334749707988e-03;1048576;91298;266992;177316;0;NA;NA;no
HaCaT_IkBa_180s_20230426_6.czi;HaCaT;IkBa;180s;26.04.2023;6;NA;1024;1024;88;green;67;red;7;50243,45098039210;103295,12549019635;60727,89803921566;17831,0000000000000;33765,486274509800;46506,9843137254938;32412,45098039214;69529,63921568640;14220,913725490182;45797,94117647055;88809,80392156864;53442,55686274508;46706,81960784310;91479,82745098045;58192,50588235293;27901,87843137254;56034,97647058823;9238,694117647055;3,37279450659657e-03;0,011267946280685110;2,41793838201784e-03;1048576;95661;276326;182784;0;NA;NA;no
HaCaT_IkBa_180s_20230426_7.czi;HaCaT;IkBa;180s;26.04.2023;7;NA;1024;1024;76;green;60;red;4;33439,41176470585;81311,81176470610;56031,75294117645;13478,8392156862756;29173,215686274511;43596,2392156862697;19960,57254901960;52138,59607843133;12435,513725490186;31516,59607843135;71477,13725490194;51669,56078431371;31795,89019607841;72926,50196078431;53922,92941176469;16997,79607843137;41170,85882352939;7360,537254901958;1,56738430845971e-03;0,007996855;2,01113083783318e-03;1048576;87951;240618;154427;0;NA;NA;no
HaCaT_IkBa_180s_20230426_8.czi;HaCaT;IkBa;180s;26.04.2023;8;NA;1024;1024;102;green;82;red;15;45270,42745098034;108020,74509803960;62273,21960784310;17555,2549019607832;38320,874509803914;48984,4313725490065;27715,17254901958;69699,87058823530;13288,788235294103;41599,55294117643;94630,94509803924;56296,98431372546;42557,01176470584;97640,65882352946;59965,99999999997;24558,80784313725;58194,20784313723;9731,529411764704;2,58771484973383e-03;0,009899222;2,20033608230889e-03;1048576;102428;268520;168301;0;NA;NA;no
HaCaT_IkBa_180s_20230426_9.czi;HaCaT;IkBa;180s;26.04.2023;9;NA;1024;1024;69;green;66;red;5;24153,18823529410;58137,96470588230;42112,27450980389;11235,8627450980384;23565,662745098041;34088,3725490196011;12917,32549019607;34572,30196078429;8023,901960784307;23230,30588235293;52701,09019607840;39731,07843137253;23429,77254901960;53762,04313725487;40648,49019607841;11939,85490196078;29584,97647058823;5722,799999999998;6,89902960085401e-04;0,004173204;1,39597350475835e-03;1048576;68985;205570;138325;0;NA;NA;no
HaCaT_IkBa_180s_20230615_1.czi;HaCaT;IkBa;180s;15.06.2023;1;NA;1024;1024;62;green;0;red;6;31541,33725490192;16705,74509803919;15722,74117647059;6975,2745098039222;2799,474509803922;13366,2941176470595;24566,06274509801;13906,27058823528;2356,447058823529;26696,48235294115;12708,26274509803;14078,77254901961;27836,42745098036;13486,76862745097;15636,15294117647;20432,56862745097;10499,09411764705;1919,799999999999;3,53327732460171e-03;0,003069855;8,25769761029412e-05;1048576;60198;231048;170896;0;NA;NA;no
HaCaT_IkBa_180s_20230615_2.czi;HaCaT;IkBa;180s;15.06.2023;2;NA;1024;1024;68;green;0;red;5;29389,74117647053;18756,56470588231;18462,94901960784;6386,4549019607839;2698,192156862745;15928,5490196078463;23003,28627450977;16058,37254901958;2534,400000000000;24015,25490196075;12485,52941176469;17159,69411764706;26244,45490196074;14634,25098039214;18380,61960784313;19105,70980392155;11734,17647058822;1805,799999999999;2,99957873774510e-03;0,003931345;7,85154454848347e-05;1048576;71415;284539;213137;0;NA;NA;no
HaCaT_IkBa_180s_20230615_3.czi;HaCaT;IkBa;180s;15.06.2023;3;NA;1024;1024;65;green;1;red;7;28738,89019607839;17468,25490196076;13547,36470588235;6413,3450980392163;2986,690196078431;11529,3294117647038;22325,54509803919;14481,56470588233;2018,035294117646;25762,09803921566;14213,40784313724;12932,43137254901;26445,56078431369;14855,36862745096;13482,51372549019;19667,07843137253;11722,72941176470;1585,854901960784;2,18708935905905e-03;0,002491843;6,18467143937653e-05;1048576;59557;234572;175015;0;NA;NA;no
HaCaT_IkBa_180s_20230615_4.czi;HaCaT;IkBa;180s;15.06.2023;4;NA;1024;1024;75;green;0;red;18;50058,22352941166;22465,48235294112;19047,81176470587;10250,1999999999953;3101,552941176471;16468,0313725490196;39808,02352941169;19363,92941176466;2579,780392156862;43001,80784313718;15950,10196078429;18568,47450980391;45709,52549019599;18075,15294117644;18962,47450980391;35071,20392156858;14859,98039215684;2207,066666666666;4,14724162980621e-03;0,004186944;8,13839482326134e-05;1048576;82962;362441;279486;0;NA;NA;no
HaCaT_IkBa_180s_20230615_5.czi;HaCaT;IkBa;180s;15.06.2023;5;NA;1024;1024;81;green;0;red;16;55906,85490196067;24751,43921568622;21627,47450980391;11847,6745098039191;3726,227450980392;18903,8156862745054;44059,18039215678;21025,21176470584;2723,658823529411;46839,12549019600;18021,70588235292;19219,47058823529;50825,25490196069;20402,87843137251;21504,41568627450;38766,21176470583;16611,66666666665;2313,662745098039;4,84619140625000e-03;0,004147111;1,17358039407169e-04;1048576;85670;350835;265192;0;NA;NA;no
HaCaT_IkBa_180s_20230623_1.czi;HaCaT;IkBa;180s;23.06.2023;1;NA;1024;1024;73;green;0;red;6;32697,27058823527;17780,37254901958;18960,22745098038;11471,1764705882360;5210,564705882353;16432,6431372549014;21226,09411764705;12569,80784313724;2527,584313725488;29763,88627450979;14360,29803921568;18325,65098039215;29565,72549019606;14375,03529411764;18442,28235294117;17502,33725490196;8905;1624,745098039216;2,98647413066789e-03;0,003247583;4,93950937308518e-04;1048576;58853;183996;125143;0;NA;NA;no
HaCaT_IkBa_180s_20230623_10.czi;HaCaT;IkBa;180s;23.06.2023;10;NA;1024;1024;42;green;2;red;7;10504,43529411764;12035,82352941176;13563,20392156862;4519,2823529411762;3791,313725490196;11931,9843137254902;5985,152941;8244,509804;1631,219607843136;9407,27451;9159,329412;12375,85098039216;9720,811765;9640,105882;13109,09019607843;5012,623529;5645,121569;804,3254902;7,47321633731617e-04;0,002284734;4,33076596727558e-04;1048576;37747;123672;85950;0;NA;NA;no
HaCaT_IkBa_180s_20230623_2.czi;HaCaT;IkBa;180s;23.06.2023;2;NA;1024;1024;60;green;2;red;6;24903,15686274508;13477,45882352940;17312,48235294117;9896,1568627450979;4766,882352941177;14785,0039215686284;15006,99999999999;8710,576471;2527,478431372547;23012,00392156862;11335,20784313725;16560,45098039216;22725,41568627450;11260,67843137254;16867,65882352941;12142,23921568627;6147,207843;1351,168627450980;2,07685582778032e-03;0,002114087;4,24216775333180e-04;1048576;51941;152987;101095;0;NA;NA;no
HaCaT_IkBa_180s_20230623_3.czi;HaCaT;IkBa;180s;23.06.2023;3;NA;1024;1024;35;green;0;red;10;8286,113725;8638,968627;10094,14509803921;3511,1450980392156;2419,709803921568;8444,8627450980384;4774,968627;6219,258824;1649,282352941175;7813,466667;6339,878431;9398,203922;7946,505882;6547,066667;9522,019608;4328,105882;4057,933333;885,5411765;3,23875277650123e-04;0,001994993;5,45621385761335e-04;1048576;29942;96069;66127;0;NA;NA;no
HaCaT_IkBa_180s_20230623_4.czi;HaCaT;IkBa;180s;23.06.2023;4;NA;1024;1024;50;green;3;red;6;18716,49019607842;14310,53333333332;16075,77254901960;7678,8039215686276;4606,443137254902;13893,0588235294126;11037,68627450980;9704,090196;2182,713725490195;18005,15294117646;11553,18823529411;15512,96862745098;17883,63529411764;11502,54509803921;15538,21176470588;9939,188235;6765,819608;1298,239215686274;7,94272329293044e-04;0,002677906;5,12657913507199e-04;1048576;42791;128320;85533;0;NA;NA;no
HaCaT_IkBa_180s_20230623_5.czi;HaCaT;IkBa;180s;23.06.2023;5;NA;1024;1024;71;green;10;red;5;35490,70980392153;17970,05882352939;20765,61568627450;13629,4588235294123;6222,694117647059;18190,0078431372531;21861,25098039214;11747,36470588234;2575,607843137253;32340,89803921566;15180,18823529410;20233,71764705882;31790,95686274507;14983,20392156862;20273,16862745098;17309,82745098039;8426,035294;1562,937254901960;3,52835935704848e-03;0,002848487;4,69634112189798e-04;1048576;54019;173981;119968;0;NA;NA;no
HaCaT_IkBa_180s_20230623_6.czi;HaCaT;IkBa;180s;23.06.2023;6;NA;1024;1024;73;green;0;red;6;43247,14509803916;23507,27058823525;21563,78823529411;13571,4941176470602;6334,474509803922;18235,8627450980348;29675,65098039213;17172,79607843135;3327,925490196076;38091,49019607839;18919,35686274508;20655,54509803921;38073,49803921565;19023,95686274508;21029,06666666666;23169,73333333332;12077,83137254901;1773,364705882353;4,93397432215074e-03;0,004275621;5,09950226428462e-04;1048576;63457;204441;140996;0;NA;NA;no
HaCaT_IkBa_180s_20230623_7.czi;HaCaT;IkBa;180s;23.06.2023;7;NA;1024;1024;67;green;1;red;7;16972,07058823528;15437,87843137254;19465,25098039215;6563,1411764705881;5000,360784313725;16879,8274509803923;10408,92941176470;10437,51764705881;2585,423529411763;15460,42745098039;12574,14117647058;18727,06274509804;15535,98823529411;12714,40784313725;19001,20392156862;8568,301961;7421,74902;1509,592156862745;1,36955485624425e-03;0,002597304;4,42549761603860e-04;1048576;50403;154964;104561;0;NA;NA;no
HaCaT_IkBa_180s_20230623_8.czi;HaCaT;IkBa;180s;23.06.2023;8;NA;1024;1024;48;green;3;red;6;9264,909804;13698,32941176469;13507,60000000000;4185,4235294117652;4242,882352941177;11779,8588235294119;5079,486275;9455,447059;1727,741176470587;8784,686275;10309,16862745098;12938,08627450980;8931,317647;10890,52941176470;13003,37647058824;4492,360784;6367,180392;832,6352941;3,18138272154565e-04;0,002677727;4,80865029727712e-04;1048576;36754;140707;103953;0;NA;NA;no
HaCaT_IkBa_180s_20230623_9.czi;HaCaT;IkBa;180s;23.06.2023;9;NA;1024;1024;38;green;2;red;4;7861,54902;10877,17647058823;11195,87450980392;3358,4901960784314;3455,494117647059;9552,0039215686284;4503,058824;7421,682353;1643,870588235293;7377,835294;8386,196078;10620,38823529412;7560,909804;8757,937255;10714,07843137255;4134,152941;5252,752941;1101,611764705882;2,86711898504519e-04;0,002021064;4,59476545745251e-04;1048576;31323;93791;62468;0;NA;NA;no
HaCaT_IkBa_180s_20230717_1.czi;HaCaT;IkBa;180s;17.07.2023;1;NA;1024;1024;58;green;8;red;4;26863,79607843134;17421,03529411763;27723,54509803918;10031,7333333333336;6177,607843137255;17009,1411764705881;16832,06274509802;11243,42745098038;10714,403921568604;22284,25882352940;14398,07450980392;18827,10980392156;22569,41568627449;14759,61176470588;20091,69803921568;12400,32941176470;8509,768627;2979,549019607842;4,09544028487859e-03;0,002538131;7,27829652674058e-03;1048576;44706;192997;148293;0;NA;NA;no
HaCaT_IkBa_180s_20230717_10.czi;HaCaT;IkBa;180s;17.07.2023;10;NA;1024;1024;54;green;2;red;4;25012,26666666663;14181,00784313724;28039,30980392153;7585,6509803921572;4245,403921568627;15382,2039215686273;17426,61568627449;9935,603922;12657,105882352913;20328,65490196077;11787,99607843136;18573,08627450980;20376,94901960783;11764,43921568627;19292,62745098038;12278,63529411764;7247,286275;3221,086274509802;4,42058338838465e-03;0,002304619;8,34148631376378e-03;1048576;44994;197268;152274;0;NA;NA;no
HaCaT_IkBa_180s_20230717_2.czi;HaCaT;IkBa;180s;17.07.2023;2;NA;1024;1024;41;green;1;red;3;9419,952941;14098,00784313724;23458,80392156859;3183,3058823529418;4015,392156862745;11578,9450980392157;6236,647059;10082,61568627450;11879,858823529385;6723,905882;9810,913725;13842,63529411764;7126,309804;10647,28627450980;14877,20784313725;3797,67451;6483,298039;3124,372549019607;2,18738855100145e-03;0,003290865;8,18404777377259e-03;1048576;36708;176595;139894;0;NA;NA;no
HaCaT_IkBa_180s_20230717_3.czi;HaCaT;IkBa;180s;17.07.2023;3;NA;1024;1024;46;green;1;red;4;12126,97647058822;13393,21568627450;24824,12156862741;3587,2156862745101;4097,023529411765;12349,6627450980395;8539,760784;9296,192157;12474,458823529383;8127,803922;9941,87451;14952,22745098039;8715,964706;10740,43529411764;16229,37254901960;4940,788235;6349,866667;3211,396078431371;3,25299431295955e-03;0,002529889;8,19659139595779e-03;1048576;39772;179794;140022;0;NA;NA;no
HaCaT_IkBa_180s_20230717_4.czi;HaCaT;IkBa;180s;17.07.2023;4;NA;1024;1024;52;green;0;red;4;15122,92941176469;15250,29803921567;26792,02745098036;5016,8745098039217;5010,745098039216;14724,2000000000007;10106,05490196077;10239,55294117646;12067,827450980363;10735,65490196078;11860,87450980392;17212,41176470588;11292,20000000000;12610,94901960784;18146,96470588235;6108,976471;7467,607843;3188,376470588234;3,65326825310202e-03;0,002517079;8,24457430372051e-03;1048576;45117;179520;134403;0;NA;NA;no
HaCaT_IkBa_180s_20230717_5.czi;HaCaT;IkBa;180s;17.07.2023;5;NA;1024;1024;43;green;3;red;3;13411,60784313724;11007,75294117646;20525,86666666664;5007,6627450980395;3825,039215686274;10123,7647058823513;8403,945098;7182,713725;10402,101960784290;10925,95294117647;8937,34902;12340,95294117647;11007,35294117647;9065,219608;12917,05882352941;5644,086275;4968,521569;2161,356862745098;2,29287615009382e-03;0,001852544;7,25632461847043e-03;1048576;33286;147666;114380;0;NA;NA;no
HaCaT_IkBa_180s_20230717_6.czi;HaCaT;IkBa;180s;17.07.2023;6;NA;1024;1024;41;green;5;red;2;13122,15686274508;11675,52549019607;23227,84313725487;4837,7921568627453;4176,568627450981;12279,6431372548996;8284,364706;7498,956863;10948,199999999972;10161,05490196078;9454,176471;14335,30980392157;10338,38039215686;9635,458824;14983,43529411764;5324,207843;5275,152941;2334,760784313725;2,65481612261603e-03;0,001945559;7,86248001397824e-03;1048576;32618;154118;121514;0;NA;NA;no
HaCaT_IkBa_180s_20230717_7.czi;HaCaT;IkBa;180s;17.07.2023;7;NA;1024;1024;63;green;5;red;6;22278,66666666664;18430,45098039214;24926,32941176467;8099,6039215686278;6538,094117647059;13987,8156862745072;14179,06274509802;11892,35686274509;10938,513725490173;17878,72156862744;15431,47450980392;16416,82352941176;18243,62745098038;15785,07843137254;17091,82745098039;10117,19607843137;9224,270588;3077,537254901959;3,84811326569201e-03;0,002522824;7,47156330183440e-03;1048576;48625;198379;149754;0;NA;NA;no
HaCaT_IkBa_180s_20230717_8.czi;HaCaT;IkBa;180s;17.07.2023;8;NA;1024;1024;37;green;0;red;5;13762,74509803920;12079,94509803920;22836,96862745095;4832,6549019607846;3776,219607843138;11230,5607843137259;8930,090196;8303,72549;11606,407843137227;10397,82352941176;9339,603922;13512,74117647058;10825,85490196078;9802,670588;14342,95686274509;5736,905882;5814,172549;2606,364705882352;2,80083675010531e-03;0,002171778;8,10052086325253e-03;1048576;39073;170398;131325;0;NA;NA;no
HaCaT_IkBa_180s_20230717_9.czi;HaCaT;IkBa;180s;17.07.2023;9;NA;1024;1024;61;green;4;red;3;23951,49803921566;15471,44705882351;28111,36078431369;9071,4627450980406;5509,501960784313;15998,6117647058818;14880,03529411763;9961,945098;12112,749019607814;19859,70980392156;12947,81960784313;18673,16862745098;19759,37647058822;12956,79215686274;19327,56862745097;10446,68627450980;7287,517647;3145,737254901960;3,99791867125268e-03;0,002398162;8,37687698065065e-03;1048576;47450;182157;134712;0;NA;NA;no
HaCaT_IkBa_60s_20230426_1.czi;HaCaT;IkBa;60s;26.04.2023;1;NA;1024;1024;26;green;7;red;4;24841,92549019608;18510,19999999999;15519,56078431372;11195,1490196078448;5519,937254901961;12835,4078431372564;13646,77647058824;12990,26274509803;2684,152941176469;24380,22352941176;14597,26274509804;13991,88627450980;24417,23529411765;14909,00784313726;14853,03529411764;13222,05490196078;9375,54902;1872,309803921568;4,05016132429535e-04;0,003434364;6,35648241230085e-04;1048576;29156;118435;89399;0;NA;NA;no
HaCaT_IkBa_60s_20230426_10.czi;HaCaT;IkBa;60s;26.04.2023;10;NA;1024;1024;97;green;75;red;4;137822,84313725494;198402,32941176483;68499,16078431379;45985,6823529411777;61278,803921568637;50325,6705882352835;91837,16078431376;137123,52549019619;18173,490196078412;123498,06666666664;169521,38431372543;59874,15686274505;127957,54117647059;178253,36470588230;65218,78039215681;79445,41568627453;113274,47843137254;11655,662745098030;9,40828510359222e-03;0,019215550142175991;3,12841452804266e-03;1048576;107337;316773;212133;0;NA;NA;no
HaCaT_IkBa_60s_20230426_2.czi;HaCaT;IkBa;60s;26.04.2023;2;NA;1024;1024;43;green;42;red;3;43610,02352941176;37294,89803921567;17836,48235294117;18606,1098039215685;13324,121568627452;13857,6862745098042;25003,91372549019;23970,77647058823;3978,796078431370;42301,08235294118;33567,91764705882;16971,32941176470;41758,33333333334;33237,69019607843;17219,74901960784;22767,99607843137;19601,39607843137;2533,972549019607;1,76590938194125e-03;0,003869255;5,88162740071615e-04;1048576;41320;131101;90014;0;NA;NA;no
HaCaT_IkBa_60s_20230426_3.czi;HaCaT;IkBa;60s;26.04.2023;3;NA;1024;1024;57;green;49;red;6;36403,91372549017;57147,81568627444;30616,58823529411;15148,5843137254888;20244,372549019608;24866,1568627451015;21255,32941176469;36903,44313725487;5750,431372549014;34542,76078431371;49122,16862745095;27888,66666666666;34816,61568627449;50234,77647058820;29518,57254901960;19649,74117647058;29920,03921568627;4301,941176470586;1,51376537248199e-03;0,006592788;1,04714935901118e-03;1048576;60108;199020;139322;0;NA;NA;no
HaCaT_IkBa_60s_20230426_4.czi;HaCaT;IkBa;60s;26.04.2023;4;NA;1024;1024;47;green;43;red;7;32867,91372549019;59999,58039215683;23787,41960784313;13256,8705882352951;21367,509803921570;19159,7843137254931;19611,04313725490;38632,07058823527;4627,635294117644;31096,65098039215;52231,48235294117;20992,63921568627;30885,18431372548;52407,79607843136;22917,06274509804;17628,31372549020;31027,72156862745;3597,403921568626;1,89087811638327e-03;0,00724009;8,30036986107920e-04;1048576;43833;153248;109537;0;NA;NA;no
HaCaT_IkBa_60s_20230426_5.czi;HaCaT;IkBa;60s;26.04.2023;5;NA;1024;1024;57;green;50;red;8;41515,79999999997;61183,95686274504;27485,96470588234;16933,6509803921545;21485,580392156862;22306,1529411764677;24582,14901960783;39698,37647058820;5179,811764705878;39398,54901960782;53642,70980392153;25404,85098039215;38757,08627450978;52856,35294117644;26324,89803921568;21591,29411764705;31050,45882352940;3580,752941176469;2,63091442631739e-03;0,007941822;1,10727945963541e-03;1048576;56679;194999;138366;0;NA;NA;no
