fileName,cell_line,protein,exp_group,exp_date,image_number,manual_quality_check,dimension_x,dimension_y,number_of_nuclei,color_of_second_protein_in_nuclei,number_of_nuclei_with_second_protein,color_of_third_protein_in_cytosol,number_of_cells_with_third_protein,intensity_sum_full_red,intensity_sum_full_green,intensity_sum_full_blue,intensity_sum_nucleus_region_red,intensity_sum_nucleus_region_green,intensity_sum_nucleus_region_blue,intensity_sum_full_without_nucleus_region_red,intensity_sum_full_without_nucleus_region_green,intensity_sum_full_without_nucleus_region_blue,intensity_sum_cytosol_region_red,intensity_sum_cytosol_region_green,intensity_sum_cytosol_region_blue,intensity_sum_foreground_red,intensity_sum_foreground_green,intensity_sum_foreground_blue,intensity_sum_foreground_without_nucleus_region_red,intensity_sum_foreground_without_nucleus_region_green,intensity_sum_foreground_without_nucleus_region_blue,intensity_mean_background_red,intensity_mean_background_green,intensity_mean_background_blue,number_of_total_pixels,number_of_pixels_nucleus_region,number_of_pixels_foreground,number_of_pixels_foreground_without_nucleus_region,number_of_clusters,mean_cluster_size,median_cluster_size,image_cropped
HaCaT_Nrf2_150s_20230717_8.czi,HaCaT,Nrf2,150s,2023-07-17,8,NA,1024,1024,51,green,0,red,2,14994.6431372549,8445.90980392156,15396,4528.35294117647,2619.96078431373,13483.9490196078,10466.2901960784,5825.94901960784,1912.05098039216,13487.0666666667,6696.87450980392,14549.9764705882,13476.9882352941,6778.12549019608,15017.4901960784,8841.6862745098,4102.76470588235,1364.14901960784,0.001447348501168,0.001590523065305,0.000360975078508,1048576,43490,178379,134942,0,NA,NA,no
HaCaT_Nrf2_150s_20230717_9.czi,HaCaT,Nrf2,150s,2023-07-17,9,NA,1024,1024,45,green,0,red,4,6728.66666666666,5480.26274509803,11837.4039215686,2729.16078431373,2102.09803921569,9880.30588235294,3999.50588235294,3378.16470588235,1957.09803921569,6068.98039215686,4139.07843137255,11208.1254901961,6087.77647058823,4205.2431372549,11474.8823529412,3309.43529411765,2036.38823529412,1334.8431372549,0.000611200519637,0.001215953452914,0.000345727509143,1048576,40304,135917,95613,0,NA,NA,no
HaCaT_Nrf2_150s_20230724_1.czi,HaCaT,Nrf2,150s,2023-07-24,1,NA,1024,1024,46,green,0,red,5,36819.4588235294,7558.09803921568,22417.8156862745,12761.4549019608,2700.62352941176,12500.1019607843,24058.0039215686,4857.47450980392,9917.71372549017,32687.4,6127.56862745098,14546.968627451,31775.1803921569,5977.86666666667,14803.2862745098,18715.8392156863,3213.35294117647,2107.21176470588,0.004810598784802,0.001507026073979,0.00726178113152,1048576,34595,144465,109914,0,NA,NA,no
HaCaT_Nrf2_150s_20230724_10.czi,HaCaT,Nrf2,150s,2023-07-24,10,NA,1024,1024,39,green,1,red,6,18269.1176470588,12475.5843137255,21566.6784313725,6581.10588235294,3560.72941176471,12007.9490196078,11688.0117647059,8914.85490196077,9558.72941176468,15562.4980392157,7502.58431372549,14048.0352941176,15482.1607843137,8117.43137254902,14717.862745098,8431.14509803922,4345.29019607843,2377.1294117647,0.002657849180932,0.00415625852697,0.0065315396178,1048576,33341,180417,147092,0,NA,NA,no
HaCaT_Nrf2_150s_20230724_2.czi,HaCaT,Nrf2,150s,2023-07-24,2,NA,1024,1024,38,green,2,red,5,34835.5803921568,8276.54117647058,18582.6274509804,11740.5568627451,3242.31764705882,9285.25098039216,23095.0235294118,5034.22352941176,9297.37647058822,30670.0980392157,6885.60784313725,11554.968627451,29494.7529411765,6683.49411764706,11864.3019607843,17141.6980392157,3303.29803921569,1958.34901960784,0.005093409968357,0.001519248064827,0.006407094469257,1048576,33293,141533,108259,0,NA,NA,no
HaCaT_Nrf2_150s_20230724_3.czi,HaCaT,Nrf2,150s,2023-07-24,3,NA,1024,1024,37,green,0,red,4,22893.0705882353,6422.27450980392,19139.7254901961,8784.82352941176,2708.93333333333,9998.47450980392,14108.2470588235,3713.34117647058,9141.25098039214,18973.0509803922,5046.49019607843,11362.2980392157,18785.1058823529,5003.76470588235,11838,9699.7568627451,2225.16862745098,1770.38431372549,0.003917660432703,0.00135279636757,0.006963468065449,1048576,28132,138848,110716,0,NA,NA,no
HaCaT_Nrf2_150s_20230724_4.czi,HaCaT,Nrf2,150s,2023-07-24,4,NA,1024,1024,33,green,2,red,7,11715.3921568627,7792.98039215685,14114.9725490196,5116.10980392157,2965.53725490196,6501.8431372549,6599.28235294117,4827.4431372549,7613.12941176469,10125.0274509804,5257.61568627451,7647.59215686274,10091.9843137255,5384.6862745098,8002.03137254902,4975.73725490196,2418.89803921569,1499.64705882353,0.001548202365052,0.002296728246352,0.005829754997702,1048576,23447,109210,85763,0,NA,NA,no
HaCaT_Nrf2_150s_20230724_5.czi,HaCaT,Nrf2,150s,2023-07-24,5,NA,1024,1024,33,green,1,red,4,8395.63921568627,5559.66274509804,13394.6745098039,3423.09411764706,2405.50196078431,6489.85098039216,4972.54509803921,3154.16078431372,6904.82352941175,7307.36470588235,4381.89019607843,7778.10980392157,7237.75294117647,4374.4,7955.85490196079,3692.85490196078,1905.45490196078,1377.30980392157,0.001104246401319,0.001130354638193,0.005186862571567,1048576,26853,92892,66039,0,NA,NA,no
HaCaT_Nrf2_150s_20230724_6.czi,HaCaT,Nrf2,150s,2023-07-24,6,NA,1024,1024,40,green,1,red,4,30034.3960784314,8666.23529411764,19834.1215686274,11338.2039215686,3550.19215686274,11297.5058823529,18696.1921568627,5116.0431372549,8536.61568627449,26615.5254901961,7372.83529411765,12848.3921568627,26181.6431372549,7249.19607843137,13257.831372549,14789.1607843137,3684.57254901961,1922.04705882353,0.003674271527459,0.00135139390534,0.006271639057234,1048576,29836,154629,124826,0,NA,NA,no
HaCaT_Nrf2_150s_20230724_7.czi,HaCaT,Nrf2,150s,2023-07-24,7,NA,1024,1024,50,green,1,red,6,15770.4666666667,10652.4392156863,19936.3568627451,5941.66274509804,4229.53333333333,11128.862745098,9828.80392156862,6422.90588235293,8807.49411764704,13481.9764705882,8093.50588235294,13217.8941176471,13563.568627451,8191.24705882353,13585.0588235294,7621.90588235294,3961.71372549019,2456.19607843137,0.002104661978927,0.002347175747741,0.006057069815841,1048576,37032,147448,110416,0,NA,NA,no
HaCaT_Nrf2_150s_20230724_8.czi,HaCaT,Nrf2,150s,2023-07-24,8,NA,1024,1024,42,green,3,red,5,15141.1490196078,7246.88235294117,17218.7529411764,6718.6,3311.42352941176,9820.11764705882,8422.54901960784,3935.45882352941,7398.63529411763,13289.3607843137,5705.79607843137,11209.3058823529,13142.7764705882,5718.03921568627,11432.1019607843,6319.79215686274,2355.18039215686,1530.73333333333,0.001905796574611,0.001458018433814,0.005518580418007,1048576,29777,123744,93967,0,NA,NA,no
HaCaT_Nrf2_150s_20230724_9.czi,HaCaT,Nrf2,150s,2023-07-24,9,NA,1024,1024,38,green,1,red,5,15043.0470588235,10135.1568627451,19780.2392156862,5834.29803921569,3528.32549019608,10493.4549019608,9208.74901960784,6606.83137254901,9286.78431372547,12690.8156862745,6833.82352941176,11717.0705882353,12681.7803921569,7160.83921568627,12570.5058823529,6764.50196078431,3585.0862745098,1996.44705882353,0.002251879374186,0.002836530348834,0.006875737508138,1048576,30416,141643,111238,0,NA,NA,no
HaCaT_Nrf2_180s_20230713_1.czi,HaCaT,Nrf2,180s,2023-07-13,1,NA,1024,1024,58,green,0,red,9,13766.1764705882,8974.18431372548,17410.4549019608,4300.70980392157,3031.79215686275,16052.8823529412,9465.46666666666,5942.39215686274,1357.57254901961,12223.0156862745,7176.71372549019,16842.5450980392,12035.5529411765,7094.40392156863,17118.9215686274,7693.63137254902,4036.30980392157,1042.59215686275,0.001650451211368,0.001792698280484,0.000278027852376,1048576,43668,151962,108294,0,NA,NA,no
HaCaT_Nrf2_180s_20230713_10.czi,HaCaT,Nrf2,180s,2023-07-13,10,NA,1024,1024,79,green,0,red,4,26176.2745098039,15887.9647058823,22599.1019607843,6648.61568627451,4586.27450980392,20192.2,19527.6588235294,11301.6901960784,2406.90196078431,21701.3176470588,12237.5647058823,20463.7843137255,22188.7529411764,12587.262745098,22490,15190.0470588235,7785.30588235294,1881.66274509804,0.003802796906116,0.003147794686112,0.00010404773787,1048576,68953,221859,152929,0,NA,NA,no
HaCaT_Nrf2_180s_20230713_2.czi,HaCaT,Nrf2,180s,2023-07-13,2,NA,1024,1024,44,green,0,red,6,9773.29803921568,7973.25490196078,20477.3843137255,2686.21568627451,2228.57647058824,18658.3019607843,7087.08235294117,5744.67843137254,1819.08235294117,7983.24705882353,5390.34509803921,18525.4156862745,8206.69019607843,5602.92156862745,20056.6078431373,5464.36470588235,3333.76862745098,1245.35294117647,0.001494033663881,0.002260526021322,0.000401283712948,1048576,38865,140944,102109,0,NA,NA,no
HaCaT_Nrf2_180s_20230713_3.czi,HaCaT,Nrf2,180s,2023-07-13,3,NA,1024,1024,42,green,0,red,2,9661.26666666666,7335.93725490196,18586.6588235294,2881.56862745098,2270.94509803922,16486.4392156863,6779.69803921568,5064.99215686274,2100.21960784314,8760.46666666667,5696.69411764706,18039.9058823529,8775.14901960784,5735.80784313725,18253.8941176471,5650.98039215686,3281.78039215686,846.76862745098,0.000845067641314,0.001526002322926,0.000317349153406,1048576,35496,128390,92968,0,NA,NA,no
HaCaT_Nrf2_180s_20230713_4.czi,HaCaT,Nrf2,180s,2023-07-13,4,NA,1024,1024,60,green,0,red,5,11280.0549019608,9642.58431372548,23421.231372549,3276.70980392157,2877.27843137255,21434.8862745098,8003.34509803921,6765.30588235293,1986.34509803921,9477.65490196078,6952.2431372549,21857.1921568627,9846.57647058823,7290.40392156862,23102.6274509804,6498.13725490196,4346.12156862745,1415.4431372549,0.001367071563122,0.002243214027554,0.000303844377106,1048576,49023,174309,125304,0,NA,NA,no
HaCaT_Nrf2_180s_20230713_5.czi,HaCaT,Nrf2,180s,2023-07-13,5,NA,1024,1024,60,green,0,red,7,11951.4431372549,9371.58431372548,14472.7019607843,3287.08235294118,2970.08235294118,13354.3803921569,8664.36078431372,6401.50196078431,1118.32156862745,10228.4745098039,7176.59215686274,13592.4588235294,10324.0078431372,7328.13725490196,14380.8745098039,7015.49803921568,4316.59607843137,983.250980392157,0.001552043241613,0.001948782976936,8.75734815410538E-05,1048576,48438,166708,118270,0,NA,NA,no
HaCaT_Nrf2_180s_20230713_6.czi,HaCaT,Nrf2,180s,2023-07-13,6,NA,1024,1024,62,green,0,red,11,12571.5450980392,10595.094117647,16744.9176470588,3605.9568627451,3294.57254901961,14771.1411764706,8965.58823529411,7300.52156862744,1973.77647058823,10619.537254902,7813.95294117647,15860.0901960784,10834.9529411765,8097.38823529411,16593,7081.54117647059,4659.34509803921,1252.41176470588,0.001656143338073,0.002381997949937,0.000144879958209,1048576,49876,170720,120859,0,NA,NA,no
HaCaT_Nrf2_180s_20230713_7.czi,HaCaT,Nrf2,180s,2023-07-13,7,NA,1024,1024,135,green,4,red,15,54058.4823529411,31637.9529411764,39138.2196078431,14620.4509803921,10039.5843137255,34198.5372549019,39438.0313725489,21598.3686274509,4939.68235294117,39331.9725490195,21790.2196078431,30354.8901960784,43591.2745098038,25137.8156862745,38671.6823529411,28440.3960784313,14747.7960784314,3719.45098039216,0.009982307284486,0.006199013953115,0.000444924597647,1048576,128364,388337,260347,0,NA,NA,no
HaCaT_Nrf2_180s_20230713_8.czi,HaCaT,Nrf2,180s,2023-07-13,8,NA,1024,1024,119,green,0,red,7,45817.2117647058,25951.3843137254,28654.2039215686,11457.2,7654.9568627451,25375.137254902,34360.0117647058,18296.4274509804,3279.06666666667,36855.9843137254,20130.3529411764,25430.6078431372,37563.7098039215,20758.6666666666,28421.1019607843,25668.6274509804,12856.5333333333,2659.94901960784,0.007871152840409,0.004952161452349,0.000222303353104,1048576,98274,314722,216487,0,NA,NA,no
HaCaT_Nrf2_180s_20230713_9.czi,HaCaT,Nrf2,180s,2023-07-13,9,NA,1024,1024,93,green,0,red,8,33780.6901960784,19814.6588235294,27224.7529411765,8531.39215686275,5325.97647058824,24150.8941176471,25249.2980392156,14488.6823529412,3073.85882352941,27871.2588235294,15110.5058823529,25482.2509803921,28036.2784313725,15283.9882352941,27060.4470588235,18910.1450980392,9606.92156862744,2167.14509803922,0.005478297962862,0.004320784176097,0.000156694300034,1048576,77754,258946,181195,0,NA,NA,no
HaCaT_Nrf2_180s_20230717_1.czi,HaCaT,Nrf2,180s,2023-07-17,1,NA,1024,1024,80,green,0,red,5,20033.9882352941,9708.19607843136,15169.3921568627,7322.37254901961,3772.81568627451,12152.0039215686,12711.6156862745,5935.38039215686,3017.38823529412,18374.8196078431,8125.4862745098,14333.831372549,18333.5098039216,8217.07058823529,14760.3098039216,10818.6196078431,4323.5568627451,2315.87843137255,0.001621702605603,0.001422048082539,0.000390131333295,1048576,63004,200992,137996,0,NA,NA,no
HaCaT_Nrf2_180s_20230717_10.czi,HaCaT,Nrf2,180s,2023-07-17,10,NA,1024,1024,42,green,0,red,4,5012.70980392157,4594.38431372549,6648.3137254902,1776.49411764706,1525.21176470588,5405.85490196079,3236.21568627451,3069.1725490196,1242.45882352941,4216.65098039216,2970.04705882353,5850.21176470588,4468.89803921569,3342.64705882353,6399.36470588235,2631.1568627451,1760.21568627451,863.545098039216,0.00051861931296,0.001193749670889,0.000237416286095,1048576,34861,118978,84117,0,NA,NA,no
HaCaT_Nrf2_180s_20230717_2.czi,HaCaT,Nrf2,180s,2023-07-17,2,NA,1024,1024,79,green,1,red,7,28343.6901960784,11644.6352941176,16584.6509803922,8950.70980392157,4034.34117647059,14325.0862745098,19392.9803921568,7610.29411764705,2259.56470588235,25382.8470588235,9607.40392156862,15415.5137254902,24669.4980392157,9666.02745098039,16270.7529411765,15601.9803921569,5505.19607843137,1768.69019607843,0.003503982693541,0.00188694748224,0.00029935649797,1048576,57832,203517,145685,0,NA,NA,no
HaCaT_Nrf2_180s_20230717_3.czi,HaCaT,Nrf2,180s,2023-07-17,3,NA,1024,1024,52,green,0,red,4,13035.5529411765,7215.43529411764,11356.7137254902,4979.33725490196,2623.96470588235,8974.63529411765,8056.21568627451,4591.47058823529,2382.07843137255,12133.5098039216,5623.33333333333,9926.47058823529,11998.1725490196,5800.91764705882,10836.2745098039,6735.01568627451,3000.36470588235,1470.67058823529,0.000989323036343,0.001348989150103,0.000496329513251,1048576,44388,151489,107101,0,NA,NA,no
HaCaT_Nrf2_180s_20230717_4.czi,HaCaT,Nrf2,180s,2023-07-17,4,NA,1024,1024,58,green,0,red,11,14259.9137254902,8202.59607843136,15700.6705882353,5417.98823529412,2877.8431372549,13666.0156862745,8841.92549019607,5324.75294117646,2034.65490196078,13171.8392156863,6336.06666666666,15371.231372549,13031.9333333333,6339.18039215686,15409.7843137255,7526.59215686275,3408.72549019608,1570.88235294118,0.00117109336105,0.001777091680789,0.000277410768995,1048576,51212,156623,105411,0,NA,NA,no
HaCaT_Nrf2_180s_20230717_5.czi,HaCaT,Nrf2,180s,2023-07-17,5,NA,1024,1024,46,green,0,red,4,11848.1764705882,7455.98431372548,12295.5411764706,4315.50196078431,2604.89411764706,10399.4901960784,7532.67450980392,4851.09019607843,1896.05098039216,10910.3882352941,5730.38431372549,11879.0705882353,10778.4431372549,5731.02745098039,12007.4117647059,6383.13333333333,3041.53333333333,1344.80784313725,0.001020177205404,0.001645047056909,0.000274781619801,1048576,42335,150577,108243,0,NA,NA,no
HaCaT_Nrf2_180s_20230717_6.czi,HaCaT,Nrf2,180s,2023-07-17,6,NA,1024,1024,47,green,0,red,3,11879.0274509804,7065.61176470588,11688.2705882353,4822.61568627451,2796.90196078431,10331.2980392157,7056.41176470588,4268.70980392156,1356.97254901961,10863.631372549,5598.76078431372,11407.7764705882,10766.9215686275,5559.95294117647,11449.6823529412,5795.99607843137,2677.9137254902,835.160784313725,0.001060586817124,0.00143590814927,0.000227535472197,1048576,42861,129690,86829,0,NA,NA,no
HaCaT_Nrf2_180s_20230717_7.czi,HaCaT,Nrf2,180s,2023-07-17,7,NA,1024,1024,47,green,0,red,8,9765.35294117647,8338.24705882352,11540.1176470588,3294.85098039216,2668.15294117647,9539.76078431372,6470.50196078431,5670.09411764705,2000.3568627451,8650.51764705882,5963.37647058823,10740.5450980392,8852.3137254902,6215.20392156863,11178.4509803922,5511.29019607843,3497.60784313725,1509.0862745098,0.000870742049872,0.002024691712623,0.0003449122111,1048576,41094,155789,114695,0,NA,NA,no
HaCaT_Nrf2_180s_20230717_8.czi,HaCaT,Nrf2,180s,2023-07-17,8,NA,1024,1024,46,green,0,red,4,6023.29411764706,5807.59999999999,8079.77254901961,2049.74117647059,1849.81960784314,6321.66666666667,3973.55294117647,3957.78039215686,1758.10588235294,5611.1294117647,4253.28235294118,7592.48235294118,5733.85098039216,4479.56078431372,7821.65882352941,3553.47450980392,2518.61176470588,1241.29019607843,0.00027603448606,0.00126651689118,0.000246156430712,1048576,34714,134821,100108,0,NA,NA,no
HaCaT_Nrf2_180s_20230717_9.czi,HaCaT,Nrf2,180s,2023-07-17,9,NA,1024,1024,51,green,0,red,4,5316.22352941176,6808.09019607842,11875.6745098039,2324.85882352941,2849.55294117647,10135.9490196078,2991.36470588235,3958.53725490196,1739.72549019608,4691.41960784314,4284.7568627451,9147.36470588235,4989.8862745098,5122.3568627451,11517.1411764706,2607.34509803922,2195.58823529412,1203.09803921569,0.000311219458487,0.00160764058431,0.000341924031576,1048576,45872,138681,92809,0,NA,NA,no
HaCaT_Nrf2_180s_20230724_1.czi,HaCaT,Nrf2,180s,2023-07-24,1,NA,1024,1024,46,green,2,red,4,25987.5333333333,6148.41960784313,15429.5411764706,9435.21568627451,2758.81176470588,7924.2,16552.3176470588,3389.60784313725,7505.34117647057,22580.0862745098,5254.90588235294,9476.84705882353,21943.3019607843,5160.29803921569,9987.96078431372,12203.3058823529,2311.52549019608,1806.4,0.003856879589604,0.000942346161487,0.00518949546066,1048576,33889,131416,97532,0,NA,NA,no
HaCaT_Nrf2_180s_20230724_10.czi,HaCaT,Nrf2,180s,2023-07-24,10,NA,1024,1024,36,green,0,red,5,17917.631372549,7533.83137254902,15940.5803921568,6949.53333333333,2956.34117647059,7447.61568627451,10968.0980392157,4577.49019607843,8492.96470588234,15683.8039215686,5908.4,9029.12549019608,15507.6352941176,5890.28235294118,9414.17647058823,8229.53333333333,2774.61568627451,1699.20392156863,0.00229835136264,0.001567410487755,0.006224063798493,1048576,28726,114479,85771,0,NA,NA,no
HaCaT_Nrf2_180s_20230724_2.czi,HaCaT,Nrf2,180s,2023-07-24,2,NA,1024,1024,33,green,0,red,4,25275.8,6053.05490196078,15771.2078431372,7956.99215686275,2439.97647058824,7050.55294117647,17318.8078431372,3613.07843137255,8720.65490196077,21545.6156862745,4745.03529411765,8196.12549019608,21296.8823529412,4724.26274509804,9011.15294117647,13139.1803921569,2225.32156862745,1838.36862745098,0.003794591567096,0.001267234951842,0.006446890737496,1048576,24571,153012,128441,0,NA,NA,no
HaCaT_Nrf2_180s_20230724_3.czi,HaCaT,Nrf2,180s,2023-07-24,3,NA,1024,1024,44,green,0,red,1,32772.4274509804,7581.62745098039,19336.294117647,13402.8156862745,3433.02745098039,10697.0117647059,19369.6117647059,4148.6,8639.28235294116,27970.7882352941,6254.9568627451,11943.8156862745,27869.6196078431,6201.45098039216,12667.0901960784,14169.3176470588,2699.27450980392,1839.67450980392,0.004675681918275,0.001316238852108,0.006360248490876,1048576,32469,156800,124331,0,NA,NA,no
HaCaT_Nrf2_180s_20230724_4.czi,HaCaT,Nrf2,180s,2023-07-24,4,NA,1024,1024,35,green,2,red,4,34019.3843137255,7859.5725490196,16985.7058823529,11127.5803921569,2915.82352941176,8140.42352941176,22891.8039215686,4943.74901960784,8845.28235294116,29586.2784313725,6503.99215686274,10032.2862745098,28261.5882352941,6254.57647058823,10449.3098039216,16443.0745098039,3165.5137254902,1998.63529411765,0.005491062239105,0.001530643537933,0.006233593061859,1048576,28795,138948,110153,0,NA,NA,no
HaCaT_Nrf2_180s_20230724_5.czi,HaCaT,Nrf2,180s,2023-07-24,5,NA,1024,1024,43,green,6,red,4,33854.9215686274,8060.31372549019,17421.168627451,12925.8,3498.25098039216,8954.52156862745,20929.1215686274,4562.06274509804,8466.64705882351,29945.8588235294,6846.18039215686,10839.7098039216,28912.7411764706,6660.88235294118,11145.3411764706,15283.0705882353,2982.90980392157,1688.13725490196,0.004713230507047,0.001334601757573,0.005985095454197,1048576,30776,129789,99014,0,NA,NA,no
HaCaT_Nrf2_180s_20230724_6.czi,HaCaT,Nrf2,180s,2023-07-24,6,NA,1024,1024,35,green,1,red,2,25044.2156862745,8911.3725490196,19579.2823529411,9343.43529411765,3022.27450980392,9329.45098039216,15700.7803921569,5889.09803921568,10249.831372549,21129.4705882353,6289.9568627451,11163.5137254902,21006.8470588235,6369.26666666667,11926.6666666667,11503.4117647059,3287.69411764706,2531.79607843137,0.003850334765864,0.002424341089585,0.007298103033328,1048576,27834,146004,118170,0,NA,NA,no
HaCaT_Nrf2_180s_20230724_7.czi,HaCaT,Nrf2,180s,2023-07-24,7,NA,1024,1024,42,green,0,red,5,33344.7764705882,7740.20784313725,18050.5882352941,11045.4666666667,2932.96078431373,8651.81176470588,22299.3098039216,4807.24705882353,9398.77647058822,29079.9137254902,6324.17647058823,10720.8823529412,27921.3019607843,6123.53725490196,11083.9568627451,16183.1176470588,2994.38039215686,1980.23921568627,0.005172228345684,0.001541777218089,0.00664389741187,1048576,30792,143378,112586,0,NA,NA,no
HaCaT_Nrf2_180s_20230724_8.czi,HaCaT,Nrf2,180s,2023-07-24,8,NA,1024,1024,47,green,0,red,6,32979.9137254902,7793.27058823529,16697.7529411764,9693.50196078431,2894.2862745098,7951.00392156863,23286.4117647059,4898.98431372549,8746.74901960783,27408.4980392157,6285.78431372549,9453.41176470588,27077.0745098039,6214.01960784313,10473.1333333333,17092.8352941176,3273.42745098039,2458.83529411765,0.005629386153876,0.001506091099159,0.005936259849399,1048576,32893,202511,169618,0,NA,NA,no
HaCaT_Nrf2_180s_20230724_9.czi,HaCaT,Nrf2,180s,2023-07-24,9,NA,1024,1024,32,green,1,red,3,24146.1647058823,9169.64313725489,16309.5607843137,9198.26666666667,3422.32549019608,8199.67843137255,14947.8980392157,5747.31764705882,8109.88235294116,21064.5568627451,6649.05098039216,9444.65882352941,20911.8392156863,6867.90588235294,10145.4196078431,11564.9176470588,3387.85490196078,1893.76862745098,0.003084493150898,0.002195107703115,0.005878583122702,1048576,27429,149391,121972,0,NA,NA,no
HaCaT_Nrf2_60s_20230713_1.czi,HaCaT,Nrf2,60s,2023-07-13,1,NA,1024,1024,74,green,0,red,6,30857.4862745098,12669.3607843137,26302.3058823529,8032.65490196078,3765.21960784314,22870.9333333333,22824.831372549,8904.14117647058,3431.37254901961,26280.1960784313,10164.3215686274,23663.0666666667,26392.4196078431,10340.9058823529,25870.3058823529,17891.2235294118,6406.98431372549,2580.02352941176,0.004258219401042,0.00222058763691,0.000411987304688,1048576,69117,229887,160806,0,NA,NA,no
HaCaT_Nrf2_60s_20230713_10.czi,HaCaT,Nrf2,60s,2023-07-13,10,NA,1024,1024,54,green,0,red,8,7490.00392156862,8876.20392156861,15100.6156862745,2060.57254901961,2670.14509803922,13360.6745098039,5429.43137254902,6206.0588235294,1739.94117647059,6211.89019607843,5855.03137254902,12891.2862745098,6786.03921568627,6683.14509803921,14930.3921568627,4685.49019607843,3966.27058823529,1391.82745098039,0.000671353059656,0.002091463874368,0.000162337808048,1048576,55172,182657,127485,0,NA,NA,no
HaCaT_Nrf2_60s_20230713_2.czi,HaCaT,Nrf2,60s,2023-07-13,2,NA,1024,1024,39,green,0,red,7,7186.83137254901,6969.02745098038,9998.78823529412,1877.45882352941,2027.29803921569,8800.1568627451,5309.3725490196,4941.7294117647,1198.63137254902,6156.70980392157,4940.90588235294,9576.8862745098,6322.46274509804,5108.17647058823,9918.30196078431,4417.69803921569,3047.30588235294,962.188235294118,0.000824326159907,0.001774645786659,7.67576928232232E-05,1048576,35691,124709,89019,0,NA,NA,no
HaCaT_Nrf2_60s_20230713_3.czi,HaCaT,Nrf2,60s,2023-07-13,3,NA,1024,1024,43,green,0,red,5,7995.61960784313,7478.84705882352,11370.2705882353,2368.2,2462.12156862745,10331.3764705882,5627.41960784313,5016.72549019607,1038.89411764706,6389.1294117647,5059.08235294117,10047.0588235294,6743.32549019608,5421.8862745098,11243.6588235294,4375.12549019608,2959.76470588235,912.282352941176,0.001194280736587,0.001961670669855,0.000120746388155,1048576,40475,127530,87055,0,NA,NA,no
HaCaT_Nrf2_60s_20230713_4.czi,HaCaT,Nrf2,60s,2023-07-13,4,NA,1024,1024,51,green,0,red,3,8144.11372549019,8814.37647058822,14061.6431372549,2137.6431372549,2656.76078431373,12367.2078431373,6006.47058823529,6157.6156862745,1694.43529411765,6535.14509803921,6012.42352941176,12428.0431372549,6992.43921568627,6541.47450980392,13933.937254902,4833.09019607843,3856.93333333333,1444.92156862745,0.00109832240086,0.002167608223709,0.000121789820054,1048576,49523,162909,113401,0,NA,NA,no
HaCaT_Nrf2_60s_20230713_5.czi,HaCaT,Nrf2,60s,2023-07-13,5,NA,1024,1024,61,green,0,red,8,7915.74509803921,8703.02745098038,13878.7607843137,2177.40392156863,2851.92156862745,12149.3725490196,5738.34117647058,5851.10588235293,1729.38823529412,6542.07058823529,6054.07843137255,11412.4941176471,7112.87843137254,6882.65490196078,13716.1843137255,4935.47058823529,4030.20392156863,1556.39215686275,0.000765673319499,0.001736042546291,0.000155045004452,1048576,57144,192013,134869,0,NA,NA,no
HaCaT_Nrf2_60s_20230713_6.czi,HaCaT,Nrf2,60s,2023-07-13,6,NA,1024,1024,40,green,0,red,5,4966.25490196078,6868.05490196078,13585.7411764706,1286.78431372549,1934.12549019608,12311.6235294118,3679.47058823529,4933.9294117647,1274.11764705882,3730.96862745098,4112.97647058824,12320.937254902,4238.93725490196,4786.42745098039,13491.5725490196,2924.12156862745,2810.61960784314,1077.75294117647,0.000693624159869,0.001985194636326,8.98062014112286E-05,1048576,40983,130912,89929,0,NA,NA,no
HaCaT_Nrf2_60s_20230713_7.czi,HaCaT,Nrf2,60s,2023-07-13,7,NA,1024,1024,75,green,0,red,3,10060.7137254902,12111.9137254902,19374.6823529412,2240.78823529412,3563.67058823529,16483.3450980392,7819.92549019607,8548.24313725489,2891.33725490196,6684.43529411764,6646.32549019608,13080.5254901961,8458.32941176469,9253.00392156862,19200.1411764706,6121.16862745098,5572.76862745098,2372.61960784314,0.001528152765012,0.002726468852922,0.000166455437155,1048576,78195,260635,182479,0,NA,NA,no
HaCaT_Nrf2_60s_20230713_8.czi,HaCaT,Nrf2,60s,2023-07-13,8,NA,1024,1024,87,green,0,red,3,20510.7294117647,16171.5607843137,22789.0392156863,4210.58823529412,4400.10588235294,20210.0078431372,16300.1411764706,11771.4549019608,2579.03137254902,14461.1450980392,9881.95294117646,16617.4274509804,16770.9019607843,12161.9568627451,22642.4666666667,12537.4901960784,7740.56078431372,2371.48235294118,0.003566577387791,0.003823856278962,0.00013978247549,1048576,94010,300805,206836,0,NA,NA,no
HaCaT_Nrf2_60s_20230713_9.czi,HaCaT,Nrf2,60s,2023-07-13,9,NA,1024,1024,62,green,0,red,5,7784.44705882352,9954.05882352939,17890.9411764706,1784.19607843137,2638.43921568627,15471.9725490196,6000.25098039215,7315.61960784313,2418.96862745098,5596.22352941176,5724.00784313725,14194.9647058824,6656.58039215686,7193.14901960784,17770.2156862745,4780.86666666666,4447.05882352941,1817.10196078431,0.001075617472331,0.002633008769914,0.000115132799336,1048576,61366,205209,143853,0,NA,NA,no
